train_loss,val_loss,train_accuracy,val_accuracy,train_f1,val_f1,train_precision,val_precision,train_recall,val_recall
0.9959374697115699,0.9556640989362857,0.937010673406138,0.9636887947269307,0.7502796487964724,0.8748451487836707,0.7435935876260359,0.8410344250984308,0.9234969095214947,0.9656822683568265
0.9372704630478073,0.9403173047943977,0.971584036649742,0.9762829566854988,0.9068526389741762,0.9165443758305637,0.8962712584621582,0.897135004573463,0.9564822964640791,0.9706010874712282
0.9306672246957705,0.9352390870536115,0.9774206933463186,0.982285781544256,0.9236743210329958,0.9295207485177409,0.9138687556332014,0.9141919193688041,0.9657772017293201,0.9744840384068543
0.927752031702344,0.9307272013297863,0.9800158632629266,0.9855814500941619,0.9304974006949696,0.9357341821219726,0.9213114032054853,0.922692120110255,0.9703656314432724,0.9790205057298361
0.9254446043925414,0.9308359575810405,0.9820110888265459,0.9853460451977403,0.9358582386322661,0.9368645349487505,0.9257976254772166,0.9285597772512759,0.9751887463696022,0.9701164255608947
0.924335978620668,0.929482396376335,0.9830380467125776,0.9864053672316386,0.9392381365122333,0.9404234663055849,0.927761440438832,0.9270157448049527,0.9789656744855738,0.9799340544390447
0.9236668178352972,0.9289898303268993,0.9835377588165761,0.9866996233521658,0.9398173414871374,0.9409978102206061,0.9296840488916768,0.9249304184242004,0.977611758278149,0.9859093563363837
0.9231742114155504,0.92851978843495,0.9839220226916169,0.9872292843691143,0.9424366690895734,0.9415982867928994,0.9310097632545429,0.9253425767273501,0.9804425634150922,0.9868407514367584
0.9224543907825398,0.9294056663405423,0.9847113214619724,0.9859934086629005,0.9436652533974116,0.9369306029956954,0.9339250346069102,0.9270667794397415,0.9799613368020922,0.9778096518684481
0.9223123039467147,0.9280713587830969,0.9848878751342889,0.9876412429378529,0.9436371575705409,0.9416391827584489,0.9324690061119567,0.9302836761522032,0.9809723988628531,0.9827738663466609
0.921937955697536,0.929506816096225,0.985043657786333,0.9860522598870058,0.9443368308236395,0.9382416137596444,0.934100298724925,0.9233524621427293,0.981013905230012,0.9829154111219427
0.9213689778404959,0.9272720268217184,0.9856044753336904,0.9885828625235404,0.9464379274784867,0.9460947872287191,0.9353557867394661,0.9318578280209328,0.9826253337826684,0.9863971304043305
0.9212276623588973,0.9275416853064198,0.9857394869654618,0.9881709039548021,0.9465159322063887,0.9438025621814822,0.9352595963284136,0.9309342720715571,0.9822625484777533,0.9852749726941628
0.9207515848479266,0.9270035954518506,0.9861860639013224,0.9885828625235403,0.9483267608155078,0.9444578366915621,0.9370272466312782,0.9308151898342393,0.9842672577033932,0.9867755582476557
0.9203536373786888,0.9272154734633063,0.9865703277763632,0.9882886064030137,0.9498432834410606,0.9442282128155254,0.9387397466327547,0.9353332393682434,0.9846451100307072,0.9810356506044424
0.9201088329611842,0.9275245259037126,0.9869130496108591,0.9878766478342749,0.9516809779082004,0.9420679894483903,0.9407865301484948,0.9283920241435555,0.9847753662961626,0.9864796161965282
0.9196855683745083,0.9268180633668845,0.9872661569554926,0.9888771186440677,0.9512860129675951,0.9443741188391241,0.9415824277143556,0.9335283760436744,0.9843391591130645,0.9844931006045651
0.919160341574687,0.9266024844794624,0.9878165889927144,0.9888771186440679,0.9543337687552855,0.9481578347243166,0.9432882128527909,0.934109312703747,0.9867871413405458,0.98635297349043
0.9192887796005484,0.927177086388324,0.9876608063406702,0.9886417137476456,0.9532573071249362,0.9438957707604273,0.9431429336734293,0.9366840537158625,0.9850946460512974,0.9795992484604413
0.9192053046326337,0.92701072746751,0.9877335049116243,0.988288606403013,0.9539628346396389,0.9462831618426524,0.9435632186170231,0.9323090520799487,0.9855959519398484,0.9851145563970457
0.9188705452774482,0.9266965345474286,0.9880554557258483,0.9889359698681732,0.9553363090996531,0.9454836421496756,0.9447709866591405,0.9353410948279407,0.9860442315207089,0.9833114332354953
0.9186366707353982,0.9275120304802716,0.9882320093981642,0.9881120527306967,0.9558274637386055,0.9435103781219271,0.9454235846670067,0.9340056870420381,0.9865170058138546,0.9823520142449149
0.9183163056939335,0.9271166701774812,0.9885955022529332,0.9884651600753293,0.9560079355150404,0.9449776697379515,0.9456222322037496,0.9358069166614168,0.9872986978517181,0.9807445931248493
0.9183168383324491,0.9277018554466593,0.9886266587833417,0.9878177966101693,0.9565686765054695,0.9414861406626096,0.9457002542917313,0.9333530690809193,0.9880328681766793,0.9783930924102472
0.9179553120942082,0.9265608151080245,0.9889382240874296,0.988935969868173,0.9575406745046159,0.9417950048190468,0.9474925104176097,0.9350566331865872,0.9876366072720886,0.9796316646665426
0.9178173453477421,0.9255324948978962,0.9889693806178391,0.9901718455743879,0.9572129588872187,0.9499861885052355,0.9484458286305278,0.9403105292362245,0.9855733173189075,0.98311271802229
0.9172993639887033,0.9255834413787066,0.989654824286832,0.9901718455743878,0.9609545858421186,0.9512592246381013,0.9510881732485298,0.9412261655216532,0.9886411133408084,0.9839375517217682
0.9168811709669271,0.925141040214711,0.9900702446922824,0.9901129943502823,0.9616683091509077,0.9499652868695734,0.9523232539002048,0.9414555818522319,0.9887249989637988,0.9833253403573056
0.9163327139847776,0.9254932137532422,0.9905999057092311,0.9898775894538608,0.963369435729528,0.9473690810118437,0.9549052870387911,0.942925603198719,0.9883811389926479,0.9786623517895969
0.9158665168202172,0.9242067636743103,0.9909737840741358,0.9914665725047082,0.9647837579384834,0.9556631880446669,0.957124561432493,0.9478331867240546,0.9883552937366032,0.9843558776978298
0.9154688567963103,0.9259155396014284,0.9914411320302692,0.9893479284369116,0.9666424050745996,0.9482151520233821,0.9585967039888551,0.9439552494391583,0.9899701303911158,0.9751783172891966
0.9153141938558486,0.9258401353480452,0.9915969146823116,0.9898775894538605,0.9663076920409176,0.9509095658431265,0.9585514308965637,0.9467973751165543,0.9900023649362422,0.976975997705528
0.9153780293013021,0.9249441643892709,0.9914203610099961,0.9905249529190214,0.9670750489125371,0.9541188383047402,0.9583876453743937,0.9469467452716372,0.9905340689087793,0.9822336755632289
0.9150289645342384,0.9244957111649594,0.9919188654965372,0.9909957627118644,0.9680652206414458,0.9538447404928836,0.9599889154306286,0.9440696366128066,0.9908467019601085,0.9863411188039853
0.9149287218824104,0.9249224376543767,0.9919396365168092,0.9903483992467048,0.9683256836266089,0.9506086881295017,0.9601764410148771,0.9430284980679982,0.9910297097484813,0.9830829148579403
0.9147514864906356,0.9249785882604997,0.992126575699261,0.990524952919021,0.9689534063098685,0.9521517940347337,0.9608609940294891,0.9435502156619643,0.9915196107819557,0.9847856681087408
0.9147586525377938,0.9254770511287754,0.992064262638444,0.9897598870056499,0.96886345893557,0.9480505284614461,0.9606257248466767,0.9429393310761262,0.991275202279163,0.977899233351869
0.9146056503859736,0.9248975175248701,0.9922927438614421,0.9905838041431262,0.9690692249428025,0.9494002002381008,0.9610395279280783,0.9401394864663889,0.9915582777960164,0.9854922236633078
0.914552317124421,0.9241668881669556,0.99235505692226,0.9912900188323914,0.9702182655229814,0.9519868401430287,0.9613012005113313,0.9453533626855114,0.9925207790135998,0.9829337888102617
0.9142447608418146,0.924762446664821,0.9926043091655299,0.9907603578154428,0.9704457621813706,0.951076654056017,0.9625564804712078,0.9411124941896364,0.9921010709571612,0.9865122049329118
0.9144359059252981,0.9241388561361927,0.9924173699830773,0.9915254237288134,0.969187480882217,0.9518043748328221,0.9617444934328485,0.9478022792652857,0.9906983841224641,0.9815908100499717
0.9140988565751111,0.9244355138412303,0.9928016338581191,0.9912311676082859,0.9715185214287548,0.9541285125012351,0.9630673658455533,0.9408661172693442,0.9927505946506419,0.9911206231139017
0.91419356425524,0.9254749191682891,0.9926250801858019,0.9896421845574389,0.9713356598078822,0.9507685556469024,0.9629260511739784,0.9460418479494179,0.992247759632492,0.9761147505316968
0.9139675998378727,0.9243086044397731,0.9928951034493452,0.9912900188323911,0.9720583170455094,0.9526947176799551,0.9638012048096579,0.9445505105031549,0.9926170397330559,0.984527577383589
0.9137154190038755,0.9245825864500918,0.9931235846723429,0.9909957627118644,0.9725795317841529,0.9528692093006579,0.9649254991684165,0.9466586128083971,0.9925944668697688,0.9816372476321126
0.9136663556455497,0.9240912273105255,0.993154741202752,0.9913488700564979,0.9728898403589097,0.9538944976257414,0.9649226712666208,0.947032769148461,0.992719141520054,0.9843877105187664
0.9135228415072737,0.9232751208510103,0.9932793673243869,0.9923493408662901,0.9730590826498513,0.9551679239062624,0.9655634748327325,0.9510657916494405,0.9924520477436763,0.9823416240805362
0.9134683034950096,0.9236159031674013,0.9934247644662949,0.9919962335216574,0.974411602152048,0.9565595670389636,0.9663346124369326,0.9467071384482191,0.9936885892546816,0.9889259755426619
0.913317762961535,0.923957558001502,0.9935078485473849,0.9912900188323917,0.9740203222207467,0.9529513503719398,0.9666872331253811,0.9461839368130412,0.9929629299188686,0.9817768217395155
0.9131167172078241,0.9237095454318375,0.9937467152805184,0.9917608286252354,0.9751964484193654,0.9553163107318392,0.9675063631250962,0.9471276127711813,0.9939552377331761,0.9867218938410147
0.9129406282100696,0.9229454687759702,0.9939348620804291,0.9927612994350282,0.9763102711561655,0.9573545725471869,0.9689892223162873,0.9520739397268376,0.9940478993086077,0.9861084835016736
0.9126531988649759,0.9240915536206994,0.9942464273845166,0.9918196798493407,0.9769274476747579,0.9560243919375161,0.969778333315201,0.9520236673743145,0.9945929354995664,0.9802806423799435
0.9126453110846066,0.9239368027886429,0.9941841143236991,0.9915842749529188,0.9763447887668111,0.9548998515685686,0.9690791874552311,0.9512558144017326,0.9946518252324461,0.9812604171656325
0.912282739952578,0.9240035919819848,0.9945995347291492,0.9915254237288137,0.9782116066832999,0.9542105088279679,0.9709943058539376,0.9504151151617733,0.9954269287748981,0.980458310952156
0.9123055088674559,0.9235407124131413,0.9945372216683314,0.9920550847457629,0.9777152385272488,0.9559597071099948,0.9711504299740401,0.9510478912307652,0.9946461409018127,0.982391553467097
0.9121678202958073,0.9238222847550602,0.9946930043203754,0.9918785310734467,0.9782426437803027,0.9580591274468879,0.9717074664184392,0.9510910331543467,0.9945568555517209,0.9854056091173403
0.9121476769566179,0.9240668133153753,0.9946722333001026,0.9912311676082862,0.9781842690656362,0.9527726020981289,0.9721672038697132,0.950189909297933,0.9943363506642987,0.9795617588321545
0.9119821366141824,0.9239684057101017,0.9948384014622828,0.9912900188323913,0.9794170884407228,0.9583809446701087,0.9728452168638466,0.9513231567484632,0.9949962823835296,0.9843736718392313
0.9117868568818804,0.9237856369907573,0.9950357261548717,0.991878531073446,0.9795660490052277,0.9567588811444223,0.9734471451325751,0.950963906179802,0.9951874133085957,0.9844897992527061
0.9118524483170134,0.9234652751583164,0.9949526420737816,0.9922316384180793,0.9792853009298553,0.9589672487298762,0.9726385879414462,0.9502393287477873,0.9955588907928563,0.9875120912051402
0.911641066060109,0.9234840065072485,0.9951811232967794,0.9918196798493407,0.980568068057855,0.9544973480106982,0.9742729187391906,0.9503220935194042,0.9958701679362317,0.9815887225095199
0.9115648386723261,0.9238535148949273,0.9952226653373246,0.9916431261770241,0.9810013987338304,0.9557812957263674,0.9743333947966315,0.9522527089578625,0.9961571770383474,0.9786641369606224
0.9116025712649345,0.9237038607651231,0.9951707377866432,0.9916431261770242,0.9810508205096291,0.9547967372824749,0.9746875396659492,0.9497156957104518,0.9958586646488828,0.9820592039011933
0.9114268608131295,0.9231321323389388,0.9953472914589596,0.9925847457627118,0.981562190989141,0.9536305474020672,0.9750167179170234,0.9531789424125562,0.9962918361493441,0.9803839029292544
0.9113997498514169,0.9233536609148575,0.9953472914589601,0.9920550847457629,0.9814852649762014,0.9579429134397133,0.9751146440694987,0.9523535969811444,0.9960029450248796,0.9834304871807604
0.9110733385932291,0.9234587994672484,0.9957627118644102,0.9920550847457628,0.9826239053101061,0.9581863153844844,0.9768928466822175,0.9493406032041726,0.9962508563401655,0.987218426606637
0.9109195214682301,0.9232497454363074,0.9959392655367268,0.9923493408662902,0.9830985533848996,0.9611351977305532,0.9776349677666363,0.9532634752038146,0.9962454430487979,0.9856358666491873
0.9107726552075189,0.9233399094161341,0.9960638916583621,0.9921139359698681,0.9832815857796869,0.9587546334233327,0.9778119528681145,0.9515963915295597,0.9965017066381154,0.9845325977449406
0.9106256765715504,0.9230859623116962,0.9961989032901335,0.9924670433145012,0.9837649209880197,0.957100677705217,0.9788826966212001,0.9534811527377898,0.9961719896444569,0.9830037181476968
0.9105600861466656,0.9228312245196542,0.9961989032901335,0.9926435969868176,0.9838650970772875,0.9554280786231921,0.9787518302726169,0.9539282389553726,0.9962887830176639,0.9812874891670872
0.9103363966894292,0.9230327353639117,0.9964377700232672,0.9927024482109228,0.9844974469307037,0.9591341038290037,0.9798826322051726,0.955594427998573,0.9962201104900589,0.9818848808076736
0.9102598434074569,0.9226055370885774,0.9965520106347656,0.9930555555555558,0.9844815259512292,0.9598496770700334,0.9800372709667664,0.9543986636397269,0.9963314765252393,0.9859393444014252
0.9100813080045067,0.9224116024324449,0.9966974077766735,0.9931144067796609,0.9856564285764146,0.9622020450521402,0.9812465710889275,0.9556908850997186,0.9966538435709607,0.986683328998394
0.9099566081347518,0.9220623272960469,0.9968739614489895,0.9935852165725048,0.9863790640311071,0.9609076496548536,0.9816640921802131,0.9558471989089211,0.9971630773096136,0.9849972926477428
0.909823477268219,0.9219824867059956,0.9969570455300798,0.9934675141242939,0.9862279170485334,0.9601405822556082,0.9817807702455452,0.9566984332912516,0.9971320804347131,0.9841393077310765
0.9097363442509386,0.9220239627832747,0.9970297441010334,0.9936440677966105,0.9866574540080588,0.9624738720753678,0.9822467933700015,0.9577601501114185,0.9972030438556183,0.9845518269024419
0.9096990381613567,0.9224252741215593,0.9970816716517147,0.9934675141242942,0.9870579818370171,0.9630837462685473,0.98254791531881,0.9587302775602254,0.9974793854792986,0.9848985276015276
0.9096030468717292,0.92236207467688,0.997175141242941,0.9934086629001887,0.9874383215160925,0.9617820050298963,0.9830666085264849,0.9567625315709584,0.9975710849958773,0.9842881242359036
0.9095120341447391,0.9222517404179115,0.9972478398138948,0.9931732580037664,0.987766716867513,0.9623965740295632,0.9834927062992064,0.9579260728228082,0.997577499283259,0.9826595344222698
0.9094892695679859,0.92194360292564,0.9972686108341673,0.9937029190207157,0.9877132864167677,0.9644279732183313,0.9835770280219915,0.9574087768686957,0.9973860380291327,0.9866014512021414
0.9093699384543855,0.9220981998632183,0.9973932369558024,0.9935263653483997,0.9883828556975301,0.9628317601467785,0.9840715342168056,0.960859981062429,0.9979104138763203,0.9820364008915647
0.9093198769708217,0.9222293691446553,0.9974347789963474,0.9935263653483996,0.9884471589057066,0.9623284771404491,0.9842717652263209,0.9596901148849867,0.9978055664553269,0.9827907695982987
0.9092760141326091,0.922022181715669,0.9974659355267562,0.9936440677966103,0.9884403555271504,0.9651573379661479,0.984359343228443,0.9599130331759161,0.9978447864851971,0.9858535522721551
0.9092436245645388,0.9221383747407945,0.997497092057165,0.9934086629001886,0.9886837965385514,0.9649085827336097,0.9844545122667825,0.9585433910671687,0.9980335977465342,0.9852713785274173
0.9092300017833235,0.9220008072206529,0.9975074775673012,0.9933498116760832,0.9884529734655411,0.964114686438171,0.984483969350078,0.9591168282604233,0.9977587302944902,0.9848317704688293
0.9092293920093852,0.9219056792178396,0.9975074775673012,0.9937617702448213,0.9887020937729848,0.9652904957176056,0.9844794374911094,0.9594077290864683,0.9980468868730119,0.9866160823047911
0.9092483806942895,0.9219880491326757,0.9974867065470286,0.9935263653483996,0.9881186291614376,0.965071047972436,0.9842103853402029,0.9591598312538248,0.9977229881466603,0.9862358143654945
0.909203258433109,0.9219572200613507,0.9975282485875737,0.9935852165725048,0.9885099721053657,0.9650854277045074,0.9845401500144342,0.9598116104446349,0.9978015723415217,0.9858134736074212
0.9091988498287448,0.9219529749983448,0.9975282485875737,0.9935852165725048,0.9887072994933657,0.9649476340255511,0.9845356181554656,0.9598116104446349,0.9979944511790005,0.9855606826820047
0.909200035860151,0.9219237906111162,0.9975282485875737,0.9937617702448209,0.9885639235663933,0.9666890354130793,0.9845401500144342,0.9595663952351018,0.9978944333855526,0.9878954016468979
0.9091978640047645,0.9219602326215324,0.9975282485875737,0.9935852165725049,0.988678469314455,0.9647577106739083,0.9845356181554656,0.9598098553906217,0.9979485953664086,0.9853677057874223
0.9091908441464661,0.9218620007994485,0.9975386340977099,0.9938206214689266,0.9885782640475799,0.9669572031371001,0.9845650752387612,0.960042503558668,0.9978865482370696,0.9879011047310408
0.9091850012867663,0.9219801092551927,0.9975386340977099,0.9935852165725048,0.9888072155222878,0.9649501365892921,0.9845605433797927,0.9598132097867867,0.9981382017276215,0.9856439417227918
0.909176590554379,0.921891670105821,0.9975490196078461,0.9937029190207157,0.9884853311501847,0.9651303438246759,0.9846149256874152,0.9597558128677227,0.9976840876975739,0.9863121697455849
0.9091715222579294,0.9219602326215324,0.9975490196078461,0.99364406779661,0.9886134294767884,0.9653864677125028,0.9846149256874152,0.9604623047309477,0.997922468077117,0.9857196604253838
0.9091687638048874,0.9219017574342631,0.9975490196078461,0.9937029190207156,0.988567438774383,0.9654600830581435,0.9846149256874152,0.9604757564393148,0.9978245883932009,0.9858518359153747
0.9091580851841068,0.9219506433454611,0.9975594051179824,0.9937029190207156,0.9886508790038175,0.9653303496848789,0.9846548060463384,0.960663407771034,0.997941644225627,0.9851860320515955
0.9091372851241503,0.9219433187091418,0.9975905616483913,0.9938794726930318,0.9889087330146082,0.9660856800425975,0.9848511866016422,0.9613912551107672,0.997980890318695,0.9852711656173486
0.9091300178738915,0.9219407314634592,0.9975905616483913,0.9938794726930318,0.988756762010189,0.966059943371153,0.9848557184606108,0.9613900150044902,0.9978569410937611,0.985120264656139
0.9091290368634468,0.9219341089496504,0.9975905616483913,0.9938206214689264,0.9889109706154514,0.965837235003751,0.9848511866016422,0.961107529128784,0.997992405374107,0.9851057934498747
